userName,score,content
Pengguna Google,5,Aplikasi online yg sangat membantu pengusaha lokal utk membangun ekonomi rakyat dgn harga bersaing dan juga memberikan produk yg tentunya tetap berkualitas sesuai harapan customer
Pengguna Google,5,menyenang kan dan bisa cod
Pengguna Google,5,semakin top
Pengguna Google,1,ngentn di suruh shake shake malah kagak bisa udah di goyangin hp nya itu bug atau keman si
Pengguna Google,4,"tolong perbaiki pencarian barang. saya gunakan keyword ""sambal bajak halal"" tapi ada sambal bajak babi yang ikut muncul. malah sambal babi nya ini hasil pencarian kedua teratas."
Pengguna Google,4,"belanja jd mudah , dan banyak gratis ongkirnya"
Pengguna Google,3,"Akhir akhir ini di hp sering sekali logout otomatis, lalu diminta ganti password. Sepertinya ini tidak normal baik yg Tokopedia atau yg Khusus seller."
Pengguna Google,5,dahsyat banget ya👍👍
Pengguna Google,1,"Tokopedia care memberikan pernyataan bohong terkait pencairan klaim asuransi, mereka menyatakan sudah dicairkan dr mggu lalu tp kenyataan nya tidak ada dana yg di transfer, diminta bukti pencairan klaim tersebut slalu ada alasan dll.. pikir2 lg untuk menggunakan tokopedia, lebih baik cari mitra/ blanja di e-commerce lain, lebih mudah dan transparan klo terjadi permasalahan dalam jual beli....."
Pengguna Google,5,Mantap... metode pembayaran ya lengkap !
Pengguna Google,5,"Semoga Jauh Lebih Baik Lagi Dan Bermanfaat Ataupun Berkah Dunia Akhirat Buat Kita Semua, Aamiin"
Pengguna Google,1,"sekarang makin GK jelas, beli barang trs kena tipu mau lapor ke cs nya malah akunnya d suspend haha, mending ke Toko oren"
Pengguna Google,5,Bagusss
Pengguna Google,1,"Ni parah banget co Tokopedia ni saya mesen paket penting harga 135k saya dah nunggu 7 hari blm dateng"" pas hari terakhir malah tiba"" paket udh di Terima mana udh bayar lagi udh komplain ke tokopedia malah ga di respon"" sama pihak kurir sama tokopedia nya mana udh bayar lagi pake saldo terakhir males bangettt dah"
Pengguna Google,1,"ga suka pake tokopedia, yang tdnya dapet diskon lumayan, pas ganti metode pembayaran aja lagsung berubah... ga rekomen bgt si aplikasi ini.."
Pengguna Google,1,saya kasih bintang 1 karena pelayanan customer service nya sangat buruk
Pengguna Google,3,Pengiriman belakangan ini jadi sangat lama u Jabodebek & Pembatalan menunggu persetujuan penjual dengan Waktu yang lama.
Pengguna Google,1,tidak bisa untuk membeli produk liquid via mobile dan itu sangat menyulitkan setiap mau beli harus buka komputer
Pengguna Google,4,baik
Pengguna Google,5,Bagus dan ramah pelayanannya berbelanja di tokopedia terimakasih tokopedia
Pengguna Google,5,Selalu always mantap
Pengguna Google,5,bagus cepat respon
Pengguna Google,5,okkkk
Pengguna Google,5,mantap gampang simpel....👍👍👍👍
Pengguna Google,4,"yang lain2 sih gak ada masalah,masalahnya jasa kirimnya lama bet(idexpres) ganti aja j&t, masa extimasi tibanya tanggal 7-14 april sampe sekaranh gak dikirim2"
Pengguna Google,1,"di hp android,ga bisa blanja liquid pave,cuman bisa pake desktop laptop,terpaksa saya cari temen yg punya komputer,duh ribet banget."
Pengguna Google,3,sekarang aplikasinya susah untuk mebeli barang selalu gak bisa
Pengguna Google,5,tidak bisa bayar di tempat
Pengguna Google,5,diskon makin aneh
Pengguna Google,5,mantap
Pengguna Google,2,"respon penjual buruk, ongkir mahal, ga ada gratis ongkir, respon penjual lama"
Pengguna Google,1,"Kepada Tokopedia, Saya sebagai pelanggan sangat kecewa dengan pengalaman belanja saya kali ini. Saya melakukan pemesanan sejak tanggal 5 April dan pengiriman dilakukan tanggal 9 April. Namun hingga hari ini, 14 April, tidak ada perkembangan posisi paket setelah update terakhir tanggal 10 April. Lebih parah lagi, sistem Tokopedia baru mengizinkan saya mengajukan komplain tanggal 17 April, padahal sudah jelas-jelas ada keterlambatan yang tidak masuk akal."
Pengguna Google,5,bagus
Pengguna Google,5,"suka belanja disini, sebab bila ada toko yg mencurigakan, aplikator senantiasa memberi notifikasi, sehingga lebih aman, lebih terjamin kwalitasnya, tinggal pilih mau yg harga murah kwalitas rendah atau harga tinggi kwalitas gak di ragukan lagi"
Pengguna Google,1,jasa pengiriman super lambat. masa pesen tgl 10 estimasi sampai 20. padahal toko nya masih satu pulau
Pengguna Google,1,"mending lu tutup aja deh tomped, cs lu aja gaaada guna, cs ko robot"
Pengguna Google,1,"Sekarang retur barang jadi ribet banget, para customer servicenya tolong di bina ulang supaya ketika ada keluhan konsumen direspon, jangan tidak sama sekali, sekarang retur barang pembeli yang harus bayar padahal sudah jelas di keluhan dan foto-foto tertera bukan kesalahan pembeli 100%, tapi kenapa ketika retur barang jadi kita suruh bayar sendiri udah ga dapat barangnya harus keluar ongkos kirim returnya pula, apalagi yang diretur barang dengan nominal besar bisa rugi kemana-mana, sangat kecewa"
Pengguna Google,2,"jujur banget banyak penjual di tokopedia suka ngga jelas dan batalin pesanan sepihak, kan orang juga punya rencana sama barang yang mau dibeli buat di gunakan, serius deh udah sampenya lama kecewa banget, kesel banget sama banyak penjualnya ngga sekali dua kali soalnya saya punya banyak pengalaman buruk sama penjual di tokped."
Pengguna Google,1,"udah gada promo pengguna baru, harganya sama aja kaya biasa"
Pengguna Google,1,"KTP KTP, verif umur aja pake KTP, ini apk jual beli atau pinjol"
Pengguna Google,1,"banyak penjual penipu tapi tidak di tindak tegas oleh tokped care, saya ingin meretur barang pun di persulit banget uang saya lenyap tanpa di kembalikan, 3 kali di bohongi penipu yang berbeda tapi gaada tindak tegas dari pihak Tokopedia, plis lah tokopedia mudahkan retur barang tanpa harus konsumen datang ke agent langsung"
Pengguna Google,2,agak ribet pakai kupon gratis ongkirnya kadang jadi ga pakai
Pengguna Google,4,Sayang banget menu GO-FOOD ga bisa diakses lagi. padahal saya sering pake
Pengguna Google,5,"dear develop, tolong di tambain fasilitas penilaian terhadap kurir, jangan hanya toko yang di nilai, lebih sering masalah di expedisi. dan pembeli hanya bisa lampiasin masalah ke toko walaupun yg buat masalah di expedisi. sebaiknya expedisi pun bisa kami nilai sehingga kami bisa memilih expedisi dengan rate tertinggi"
Pengguna Google,3,saat ini tak melayani COD ya
Pengguna Google,2,"buka dari web dialihkan ke apk ny, tapi di apk ny barang yg mau dibeli gabisa di buka karna barang 21+. gimana sih ini"
Pengguna Google,1,"Rating 1 spesial karena Beli barang pakai Gosend Instant udah mahal tapi paket dikirim barengan, woy gw bayar selisih 50rb dari Sameday!!!! Lu dzalim banget makan duit konsumen kek gini, Kalau instant yang instant, ngide dari mana coba buat instant bisa ambil paket barengan??? PADAHAL UDAH ADA SAMEDAY YANG NOTABENE PAKET ITU DIANTARKAN BERBARENGAN!!!!!!!"
Pengguna Google,5,mantab
Pengguna Google,5,belanja sampai tepat waktu dan menyenangkan
Pengguna Google,1,pesanan sering batal sendiri
Pengguna Google,1,Banyak penipu
Pengguna Google,1,"SIAP-SIAP BERPINDAH ke MARKETPLACE yg lain. Semenjak fitur DISKUSI dan STATUS ONLINE ditiadakan PELAYANAN SELLER SEMAKIN BURUK, SUDAH TIDAK NYAMAN LAGI BERBELANJA DI SINI."
Pengguna Google,1,saya sudah komplain barang di tokopedia tetapi menunggu keputusan admin sampai tanggal 11 karena penjual menolak komplain saya namun sampai saat ini kok belum ada info dari tokopedia apakah pembeli atau penjual yang dirugikan sampai saat ini dan jelas kata admin tokopedia akan menerima komplain saya karena pihak dari pihak dari penjual tidak membuktikan lampiran yang diminta oleh Tokopedia dengan batas waktu yang ditentukan mohon agak gercep ya Tokopedia agar pembeli juga enak biar ada rasa sena
Pengguna Google,4,mantap
Pengguna Google,5,"pelayanan cepat, pertanyaan dgn tidak terlalu lama. i love it, thx."
Pengguna Google,5,TERIMA KASIH BANYAK 🙏🙏🙏
Pengguna Google,5,mantap
Pengguna Google,2,Baik
Pengguna Google,3,"Hapus kurir rekomendasi, biang lelet no 1."
Pengguna Google,1,Saya pelanggan Diamond. Tapi CS bahkan tidak membalas chat saya!!!
Pengguna Google,5,mantap.. engkap..
Pengguna Google,5,top
Pengguna Google,5,nice
Pengguna Google,1,"pelayanan jauh menurun dibanding sebelum diakuisisi tiktok, 2 hari lalu saya mengajukan retur karena barang yang saya beli bermasalah - sudah diterima oleh penjual namun penjual tidak segera merespon ( klik terima ) ,saya ajukan bantuan admin di pusat resolusi namun sudah 2 hari sama sekali tidak direspon juga oleh tokopedia , dan sekarang belum ada kejelasan padahal nominal barang lumayan nilainya 😓"
Pengguna Google,5,"toped cukup membantu dalam kami berbelanja ,karna cukup di rumah kami sudah bisa mendapatkan apa yg kami mau ,ya...ad beberapa penjual yg tidak melayani kami pelanggan dengan baik ,"
Pengguna Google,5,recommended
Pengguna Google,5,kok sekarang ga bisa pesen tiket pesawat yaa via tokped?
Pengguna Google,1,"apakah seller tokopedia punya fitur auto proses order yang masuk? jika iya maka ini fitur paling buruk... kenapa? order auto proses kami gak bisa cancel... ketika chat penjual blm tentu si penjual online... alias komunikasi gak jalan... ketika transaksi terus jalan tanpa ada kesempatan komunikasi maka ini kebodohan. sy pernah mengalami kebodohan fitur ini, yg akhirnya transaksi jalan... penjual gk bisa di chat... dan trus aja si penjual proses order tanpa peduli chat... tokopedia care gk guna jg"
Pengguna Google,5,goood
Pengguna Google,2,kenapa Tokopedia saya tidak bisa di buka eror padahal saya sedang ada pesanan terus harga ny kenapa sering brubah pas mau di beli
Pengguna Google,3,"semuanya bagus, tapi pengiriman nya lama bgt saya pesan dari tanggal 6 sampai tanggal 14 belum datang padahal sudah digudang j&t dari tanggal 12 huhh."
Pengguna Google,5,mantaff
Pengguna Google,1,"pesanan saya belum juga sampe rumah udh ada bacaan ""penerima tidak merasa memesan paket dan paket aka di teturn"" tolong ini paket penting udh nunggu lama malah kek gitu Resi : TKP01-CDYWHGR8 TKP01-LNYQH86D"
Pengguna Google,1,"banyak diskon bohong, tertulis diskon 50% ternyata harga normal setelah terpotong diskon, untuk flash sale juga gitu"
Pengguna Google,1,katanya plus bisa gratis ongkir..trnyata tetep ada ongkir walaupun harga diatas minimal pembelian.. hoak hoak
Pengguna Google,4,good
Pengguna Google,5,Terbaik
Pengguna Google,1,Aplikasi bad👎 Pesanan tercecerar karena kesalahan ekspedisi udah lebih dari 1 bulan tpi pengembalian dananya masih belum ada. Niat ga sih buat app? yang mau make app ini mending ga usah deh ga recommend 👎👎👎👎👎👎👎
Pengguna Google,5,Sangan membantu dalam pembelian secara online
Pengguna Google,1,"bangkrut aja lah kalau sistemnya bobrok, mau upload foto komplain malah tidak pernah keluar gambarnya. komplain aja susah banget.haduh aplikasinya error"
Pengguna Google,1,pengalaman buruk dengan sistem penanganan kurir yang telat
Pengguna Google,5,memudahkan keperluan
Pengguna Google,5,sangat memuaskan pakai tokopedia
Pengguna Google,2,cuma mines di pengiriman lama kalo di apk oyen mesen hari itu di kirim hari itu juga ini gk udah 3 hari masih di seller hadehhh
Pengguna Google,3,Kurang bagus
Pengguna Google,5,Bagaimana cara gabungkan pembayaran gopay dengan Gopay letter
Pengguna Google,5,baik
Pengguna Google,1,"jelek bgt bnyk toko yg SDH TDK aktif...dan parahnya skrg ga BS kita liat, mna toko yg msh jln mna yg SDH tutup"
Pengguna Google,1,pengembalian dana di tokopedia masuk ke saldo Tokopedia sedangkan mau narik nunggu verifikasi dulu sedangkan nomor telfon sudah expired... kecewa banget
Pengguna Google,2,Wiwitono merasa nyaman belanja
Pengguna Google,1,"masa paket sudah nyampe d kota tujuan malah balik lg ke tegal, catatan kurir nya pembeli tidak ada di lokasi tujuan udah 4 hari kayak gtu trus, kalo gak d perbaiki akan pengaruh ke aplilasi tokped ny"
Pengguna Google,2,"kasih bintang 2 dulu, udah ga re amah buat hp kentang, sering nge freezer macet"
Pengguna Google,1,paket lambat sekali pas mau beli estimasi sampainya besok pas udah beli berubah estimasi nya uda 3 kali berturut-turut pengiriman lambat sekali lagi barang terlambat saya bakal pindah platform
Pengguna Google,4,banyak sekali produk yang non cod saya takut barang nya tidak sesuai pesanan
Pengguna Google,5,goood
Pengguna Google,5,goood.Mudahan Lebih turboo 🏀🚀
Pengguna Google,5,sangat baik
Pengguna Google,5,Baik sekali
Pengguna Google,5,Error di huawei pad
Pengguna Google,1,CS BALES LAMA DAN SEMUA KERJANYA LELET MAU REFUND AJA RIBET DAN SETELAHNYA SEMUANYA SELESAI DUITNYA GK KUNJUNG DIBALIKIN
Pengguna Google,4,"tolong untuk seller penjual barang palsu yang tidak sesuai deskripsi harus ditindak oleh tokopedia, supaya para pengguna tokopedia nyaman berbelanja disini"
Pengguna Google,5,ok
Pengguna Google,1,pesanan dibatalkan sistem tapi saldo bonus tidak di refund rugi 370k saldo bonus hasil ngumpulin harusnya balik lagi saldo bonusnya bukan malah di korupsi sama sistem tokped
Pengguna Google,2,usia saya 40 tahun sudah pakai paylater kenapa ga bisa beli produk 21+
Pengguna Google,2,coba daftar affiliate tapi internal server error terus :(
Pengguna Google,5,aplikasi oke
Pengguna Google,5,good...
Pengguna Google,5,Bagus
Pengguna Google,1,"aplikasi sampah, dana saya tidak kembali setelah 1 bulan proses refund. dan tidak ada kemajuan"
Pengguna Google,2,"tokped sekarang pelit banget najis dlu mah sering bnyk kupon diskon gede tiap bulan sekali, skrg boro boro cmn ada kupon gratis ongkir doang wkwkwk sorry gua turunin bintangnya soalnya tokped jadi pelit semenjak kerja sama sm tiktok"
Pengguna Google,5,aplikasi bagus tapi saya minta pengirimannya itu lebih cepat lagi ya
Pengguna Google,5,mantap👍
Pengguna Google,4,okay ini menyebalkan karna saya rencana nya saya mau pesan case harganya 12.900 kan aku udah mau langsung beli.. pas kulihat harganya Rp. 100.000 keatas heran 😭 barangnya cuman 12.900 kok bisa jadi 100 ribu.. tolong ya ongkir nya sangat ² diluar nurul
Pengguna Google,5,ok bgt
Pengguna Google,1,hey saya udah nerima paket dari lama tapi di status masih dalam pengiriman anjir apaan dah! mana gue di chat sama kulir di situ gue kaget kok paket gue masih di kirim padahal udah
Pengguna Google,1,"Tidak ada lagi kupon diskon tidak ada gratis ongkir jadi lawak gini ini e-commerce, uninstall si ijo pindah ke shopee lebih bagus banyak promo ada gratis ongkir Rp.0"
Pengguna Google,4,bagus
Pengguna Google,1,tolong tokped Banyak penjual penipu blm jg d urus. Satu2nya guna nya marketplace ya jd perantara yg fair dong. Kalau pembeli ada terima penipuan ya marketplacenya bantu biar g d rugiin. Nyesel bgt sumpah pakai ini aplikasi. Ngerugiin bgt. Gk kaya si oren sekali komplain lgsung d proses cpt selesai cs fast respon. Lah cs lukemana semua. Plis netizen ygbaca g usah lg pakai2 apk ijo ini. Banyak penipu tp marketplace g bisa bantu apa2 meskipun refund malah di peribet. Resi d tolak sama kurir.
Pengguna Google,1,aplikasi udah error ga bisa masuk akun tim IT bermasalah
Pengguna Google,2,"Kurang suka sama tokped, gatau kenapa yah setiap order barang pasti kelamaan(telat) 1/2 hari bahkan kadang suka lebih, jadi kurang aja gitu nunggunya kelamaan"
Pengguna Google,5,bagus ori
Pengguna Google,5,"aplikasi keren,bagus,cepat dan banyak promo"
Pengguna Google,2,lama datangnya
Pengguna Google,1,Aplikasinya tambah besar tambah lemot
Pengguna Google,5,sangat mudah pemakaian apk ini
Pengguna Google,1,"cara kerja nya aneh, Barang ilang, dana refund ga jelas, costomer care ngasih jawaban yang ga ngebantu sama sekali! cukup sampe sini pake tokped!"
Pengguna Google,1,coba ganti itu orang2 tokopedia care chat jam 10 pagi di bales jam 1 malem??? orang2 males itu yg kerja.. itubyg gak bener tokopedia care.. ngapain hub lagi!! ganti orang2 nya!!! gak pada niat kerja!!
Pengguna Google,5,baik dan bermutu
Pengguna Google,5,mudah untuk transaksi
Pengguna Google,5,mantap
Pengguna Google,5,oke lah
Pengguna Google,5,ok
Pengguna Google,1,"KAPOK BELANJA DI SINI, PENJUAL GAK AMANAH MLULU, MAU RETURN AJH RIBET tolong identitas penjual data dlu, kalau Gak Bener BLOKIR dri aplikasi"
Pengguna Google,5,okey lah
Pengguna Google,4,"satu bintang ilang cuman karna nambahin expedisi id express, sumpah expedisi terburuk, sudah banyak orang yang komplain kenapa ga di notice dan masih di pakai itu id express."
Pengguna Google,5,Mantap
Pengguna Google,5,sangat oke pelayanan tokpet
Pengguna Google,4,bagus cuman oknum j&t sangat lambat kirim alasan banyak barang dalam gudangnya
Pengguna Google,5,mantapp bos...pelayanan nya
Pengguna Google,1,banyak yang ngeluh barang nya jelek dan ga sesuai pesanan kecewa sangat
Pengguna Google,5,mantap
Pengguna Google,1,waktu pengiriman yang lama dan tidak sesuai pesanan
Pengguna Google,5,mantap
Pengguna Google,1,"dapet barang cacat, seller ga respon. minta di return dengan pilihan pickup muncul notifikasi ga bisa pickup dan di suruh pilih selain pickup, udah gitu ga ada menu buat mengajukan komplain ulang. kecewa"
Pengguna Google,1,aplikasi ini makin kesini makin kacau ngga bisa ngurus toko yang jualan masa ngirim barang dari tanggal 1 - 13 belum nympe juga
